MJD,Temperature [mdC]
57934.46819,47174
57934.4682,47170
57934.46821,47170
57934.46822,47161
57934.46823,47157
57934.46824,47157
57934.46825,47153
57934.46827,47153
57934.46828,47149
57934.46829,47144
57934.4683,47140
57934.46831,47136
57934.46832,47136
57934.46834,47132
57934.46835,47128
57934.46836,47123
57934.46837,47123
57934.46838,47119
57934.46839,47115
57934.46841,47115
57934.46842,47111
57934.46843,47111
57934.46844,47111
57934.46845,47107
57934.46846,47102
57934.46847,47098
57934.46849,47098
57934.4685,47094
57934.46851,47090
57934.46852,47090
57934.46853,47086
57934.46854,47081
57934.46856,47077
57934.46857,47077
57934.46858,47073
57934.46859,47069
57934.4686,47069
57934.46861,47065
57934.46862,47060
57934.46864,47056
57934.46865,47052
57934.46866,47052
57934.46867,47048
57934.46868,47048
57934.46869,47044
57934.46871,47039
57934.46872,47039
57934.46873,47035
57934.46874,47031
57934.46875,47027
57934.46876,47023
57934.46878,47023
57934.46879,47018
57934.4688,47014
57934.46881,47010
57934.46882,47006
57934.46883,47006
57934.46884,46998
57934.46886,46998
57934.46887,46993
57934.46888,46989
57934.46889,46985
57934.4689,46981
57934.46891,46977
57934.46893,46977
57934.46894,46972
57934.46895,46968
57934.46896,46964
57934.46897,46964
57934.46898,46960
57934.469,46956
57934.46901,46952
57934.46902,46952
57934.46903,46947
57934.46904,46943
57934.46905,46939
57934.46906,46939
57934.46908,46935
57934.46909,46935
57934.4691,46931
57934.46911,46926
57934.46912,46926
57934.46913,46922
57934.46915,46918
57934.46916,46914
57934.46917,46914
57934.46918,46910
57934.46919,46906
57934.4692,46901
57934.46922,46897
57934.46923,46897
57934.46924,46893
57934.46925,46893
57934.46926,46889
57934.46927,46889
57934.46928,46885
57934.4693,46885
57934.46931,46881
57934.46932,46881
57934.46933,46876
57934.46934,46872
57934.46935,46872
57934.46937,46868
57934.46938,46864
57934.46939,46860
57934.4694,46856
57934.46941,46851
57934.46942,46851
57934.46944,46843
57934.46945,46843
57934.46946,46839
57934.46947,46835
57934.46948,46831
57934.46949,46831
57934.4695,46826
57934.46952,46822
57934.46953,46822
57934.46954,46818
57934.46955,46814
57934.46956,46814
57934.46957,46814
57934.46959,46806
57934.4696,46806
57934.46961,46801
57934.46962,46801
57934.46963,46797
57934.46964,46793
57934.46966,46789
57934.46967,46789
57934.46968,46785
57934.46969,46781
57934.4697,46781
57934.46971,46776
57934.46972,46772
57934.46974,46768
57934.46975,46768
57934.46976,46764
57934.46977,46756
57934.46978,46756
57934.46979,46751
57934.46981,46747
57934.46982,46747
57934.46983,46743
57934.46984,46739
57934.46985,46739
57934.46986,46735
57934.46987,46731
57934.46989,46727
57934.4699,46727
57934.46991,46722
57934.46992,46718
57934.46993,46714
57934.46994,46710
57934.46996,46706
57934.46997,46706
57934.46998,46702
57934.46999,46697
57934.47,46697
57934.47001,46693
57934.47003,46693
57934.47004,46689
57934.47005,46685
57934.47006,46681
57934.47007,46677
57934.47008,46673
57934.47009,46673
57934.47011,46668
57934.47012,46664
57934.47013,46660
57934.47014,46656
57934.47015,46656
57934.47016,46652
57934.47018,46648
57934.47019,46644
57934.4702,46644
57934.47021,46639
57934.47022,46635
57934.47023,46631
57934.47025,46627
57934.47026,46627
57934.47027,46623
57934.47028,46619
57934.47029,46619
57934.4703,46615
57934.47031,46610
57934.47033,46606
57934.47034,46602
57934.47035,46602
57934.47036,46598
57934.47037,46594
57934.47038,46590
57934.4704,46590
57934.47041,46586
57934.47042,46581
57934.47043,46581
57934.47044,46577
57934.47045,46573
57934.47047,46573
57934.47048,46569
57934.47049,46565
57934.4705,46565
57934.47051,46561
57934.47052,46557
57934.47053,46557
57934.47055,46553
57934.47056,46548
57934.47057,46544
57934.47058,46540
57934.47059,46540
57934.4706,46536
57934.47062,46532
57934.47063,46532
57934.47064,46528
57934.47065,46524
57934.47066,46520
57934.47067,46520
57934.47069,46515
57934.4707,46511
57934.47071,46507
57934.47072,46503
57934.47073,46503
57934.47074,46495
57934.47075,46491
57934.47077,46491
57934.47078,46487
57934.47079,46487
57934.4708,46482
57934.47081,46478
57934.47082,46474
57934.47084,46470
57934.47085,46470
57934.47086,46466
57934.47087,46462
57934.47088,46462
57934.47089,46454
57934.47091,46454
57934.47092,46449
57934.47093,46445
57934.47094,46445
57934.47095,46441
57934.47096,46437
57934.47097,46437
57934.47099,46433
57934.471,46429
57934.47101,46429
57934.47102,46425
57934.47103,46425
57934.47104,46421
57934.47106,46417
57934.47107,46417
57934.47108,46412
57934.47109,46412
57934.4711,46408
57934.47111,46404
57934.47112,46400
57934.47114,46400
57934.47115,46396
57934.47116,46396
57934.47117,46388
57934.47118,46388
57934.47119,46384
57934.47121,46384
57934.47122,46379
57934.47123,46379
57934.47124,46375
57934.47125,46371
57934.47126,46367
57934.47128,46367
57934.47129,46363
57934.4713,46359
57934.47131,46355
57934.47132,46355
57934.47133,46351
57934.47134,46347
57934.47136,46343
57934.47137,46338
57934.47138,46334
57934.47139,46330
57934.4714,46330
57934.47141,46326
57934.47143,46322
57934.47144,46318
57934.47145,46314
57934.47146,46310
57934.47147,46306
57934.47148,46306
57934.4715,46302
57934.47151,46297
57934.47152,46293
57934.47153,46289
57934.47154,46285
57934.47155,46281
57934.47156,46281
57934.47158,46273
57934.47159,46273
57934.4716,46269
57934.47161,46265
57934.47162,46265
57934.47163,46261
57934.47165,46256
57934.47166,46256
57934.47167,46252
57934.47168,46248
57934.47169,46244
57934.4717,46244
57934.47172,46240
57934.47173,46236
57934.47174,46232
57934.47175,46232
57934.47176,46228
57934.47177,46224
57934.47178,46220
57934.4718,46216
57934.47181,46216
57934.47182,46211
57934.47183,46211
57934.47184,46207
57934.47185,46203
57934.47187,46203
57934.47188,46199
57934.47189,46195
57934.4719,46195
57934.47191,46191
57934.47192,46187
57934.47194,46183
57934.47195,46179
57934.47196,46179
57934.47197,46175
57934.47198,46171
57934.47199,46166
57934.472,46166
57934.47202,46162
57934.47203,46158
57934.47204,46154
57934.47205,46154
57934.47206,46150
57934.47207,46146
57934.47209,46142
57934.4721,46142
57934.47211,46138
57934.47212,46134
57934.47213,46130
57934.47214,46126
57934.47216,46126
57934.47217,46122
57934.47218,46118
57934.47219,46118
57934.4722,46113
57934.47221,46109
57934.47222,46109
57934.47224,46105
57934.47225,46105
57934.47226,46101
57934.47227,46097
57934.47228,46093
57934.47229,46089
57934.47231,46089
57934.47232,46085
57934.47233,46081
57934.47234,46077
57934.47235,46073
57934.47236,46073
57934.47237,46065
57934.47239,46065
57934.4724,46060
57934.47241,46060
57934.47242,46056
57934.47243,46052
57934.47244,46052
57934.47246,46048
57934.47247,46044
57934.47248,46044
57934.47249,46040
57934.4725,46040
57934.47251,46036
57934.47253,46032
57934.47254,46028
57934.47255,46028
57934.47256,46024
57934.47257,46024
57934.47258,46020
57934.47259,46016
57934.47261,46016
57934.47262,46012
57934.47263,46008
57934.47264,46004
57934.47265,46004
57934.47266,45999
57934.47268,45995
57934.47269,45991
57934.4727,45991
57934.47271,45987
57934.47272,45983
57934.47273,45979
57934.47275,45979
57934.47276,45975
57934.47277,45971
57934.47278,45971
57934.47279,45967
57934.4728,45963
57934.47281,45959
57934.47283,45955
57934.47284,45955
57934.47285,45951
57934.47286,45947
57934.47287,45943
57934.47288,45943
57934.4729,45939
57934.47291,45935
57934.47292,45931
57934.47293,45931
57934.47294,45926
57934.47295,45922
57934.47297,45922
57934.47298,45914
57934.47299,45914
57934.473,45910
57934.47301,45906
57934.47302,45906
57934.47303,45902
57934.47305,45898
57934.47306,45898
57934.47307,45890
57934.47308,45890
57934.47309,45890
57934.4731,45886
57934.47312,45882
57934.47313,45878
57934.47314,45878
57934.47315,45874
57934.47316,45874
57934.47317,45870
57934.47319,45866
57934.4732,45862
57934.47321,45862
57934.47322,45858
57934.47323,45854
57934.47324,45854
57934.47325,45850
57934.47327,45845
57934.47328,45841
57934.47329,45837
57934.4733,45837
57934.47331,45833
57934.47332,45833
57934.47334,45829
57934.47335,45825
57934.47336,45825
57934.47337,45821
57934.47338,45817
57934.47339,45813
57934.47341,45813
57934.47342,45805
57934.47343,45805
57934.47344,45805
57934.47345,45801
57934.47346,45797
57934.47347,45793
57934.47349,45789
57934.4735,45789
57934.47351,45785
57934.47352,45781
57934.47353,45781
57934.47354,45777
57934.47356,45773
57934.47357,45769
57934.47358,45769
57934.47359,45765
57934.4736,45761
57934.47361,45757
57934.47362,45757
57934.47364,45753
57934.47365,45749
57934.47366,45749
57934.47367,45745
57934.47368,45745
57934.47369,45741
57934.47371,45737
57934.47372,45737
57934.47373,45732
57934.47374,45728
57934.47375,45724
57934.47376,45724
57934.47378,45720
57934.47379,45716
57934.4738,45716
57934.47381,45712
57934.47382,45708
57934.47383,45708
57934.47384,45704
57934.47386,45700
57934.47387,45696
57934.47388,45692
57934.47389,45688
57934.4739,45684
57934.47391,45680
57934.47393,45680
57934.47394,45676
57934.47395,45672
57934.47396,45668
57934.47397,45664
57934.47398,45660
57934.474,45660
57934.47401,45656
57934.47402,45652
57934.47403,45652
57934.47404,45644
57934.47405,45644
57934.47406,45640
57934.47408,45636
57934.47409,45632
57934.4741,45628
57934.47411,45628
57934.47412,45624
57934.47413,45620
57934.47415,45616
57934.47416,45612
57934.47417,45608
57934.47418,45608
57934.47419,45604
57934.4742,45600
57934.47422,45600
57934.47423,45596
57934.47424,45592
57934.47425,45588
57934.47426,45588
57934.47427,45584
57934.47428,45580
57934.4743,45576
57934.47431,45572
57934.47432,45572
57934.47433,45568
57934.47434,45564
57934.47435,45560
57934.47437,45560
57934.47438,45556
57934.47439,45552
57934.4744,45548
57934.47441,45544
57934.47442,45544
57934.47444,45540
57934.47445,45536
57934.47446,45536
57934.47447,45532
57934.47448,45528
57934.47449,45524
57934.4745,45520
57934.47452,45520
57934.47453,45516
57934.47454,45516
57934.47455,45512
57934.47456,45508
57934.47457,45504
57934.47459,45500
57934.4746,45500
57934.47461,45496
57934.47462,45492
57934.47463,45488
57934.47464,45488
57934.47466,45484
57934.47467,45480
57934.47468,45480
57934.47469,45476
57934.4747,45472
57934.47471,45468
57934.47472,45468
57934.47474,45464
57934.47475,45460
57934.47476,45456
57934.47477,45452
57934.47478,45452
57934.47479,45448
57934.47481,45444
57934.47482,45440
57934.47483,45436
57934.47484,45436
57934.47485,45432
57934.47486,45428
57934.47487,45424
57934.47489,45420
57934.4749,45420
57934.47491,45416
57934.47492,45412
57934.47493,45412
57934.47494,45408
57934.47496,45404
57934.47497,45400
57934.47498,45396
57934.47499,45392
57934.475,45392
57934.47501,45388
57934.47503,45384
57934.47504,45380
57934.47505,45376
57934.47506,45372
57934.47507,45372
57934.47508,45368
57934.47509,45364
57934.47511,45364
57934.47512,45360
57934.47513,45356
57934.47514,45356
57934.47515,45352
57934.47516,45348
57934.47518,45344
57934.47519,45340
57934.4752,45340
57934.47521,45336
57934.47522,45332
57934.47523,45328
57934.47525,45328
57934.47526,45324
57934.47527,45320
57934.47528,45316
57934.47529,45312
57934.4753,45312
57934.47531,45308
57934.47533,45308
57934.47534,45304
57934.47535,45300
57934.47536,45296
57934.47537,45292
57934.47538,45292
57934.4754,45288
57934.47541,45284
57934.47542,45280
57934.47543,45276
57934.47544,45272
57934.47545,45272
57934.47547,45268
57934.47548,45265
57934.47549,45261
57934.4755,45261
57934.47551,45257
57934.47552,45253
57934.47553,45249
57934.47555,45245
57934.47556,45241
57934.47557,45241
57934.47558,45237
57934.4756,45233
57934.47562,45229
57934.47563,45225
57934.47564,45221
57934.47565,45221
57934.47566,45217
57934.47567,45213
57934.47569,45209
57934.4757,45205
57934.47571,45201
57934.47572,45197
57934.47573,45197
57934.47574,45193
57934.47575,45189
57934.47577,45185
57934.47578,45185
57934.47579,45181
57934.4758,45177
57934.47581,45177
57934.47582,45173
57934.47584,45169
57934.47585,45169
57934.47586,45165
57934.47587,45161
57934.47588,45161
57934.47589,45157
57934.47591,45157
57934.47592,45150
57934.47593,45150
57934.47594,45146
57934.47595,45142
57934.47596,45142
57934.47597,45138
57934.47599,45138
57934.476,45134
57934.47601,45130
57934.47602,45130
57934.47603,45126
57934.47604,45122
57934.47606,45118
57934.47607,45118
57934.47608,45118
57934.47609,45114
57934.4761,45110
57934.47611,45110
57934.47612,45106
57934.47614,45102
57934.47615,45098
57934.47616,45098
57934.47617,45094
57934.47618,45090
57934.47619,45086
57934.47621,45086
57934.47622,45082
57934.47623,45082
57934.47624,45078
57934.47625,45074
57934.47626,45071
57934.47628,45071
57934.47629,45067
57934.4763,45067
57934.47631,45063
57934.47632,45059
57934.47633,45055
57934.47634,45051
57934.47636,45047
57934.47637,45043
57934.47638,45043
57934.47639,45039
57934.4764,45035
57934.47641,45031
57934.47643,45031
57934.47644,45027
57934.47645,45027
57934.47646,45023
57934.47647,45019
57934.47648,45019
57934.4765,45015
57934.47651,45011
57934.47652,45011
57934.47653,45007
57934.47654,45004
57934.47655,45000
57934.47656,45000
57934.47658,44996
57934.47659,44992
57934.4766,44992
57934.47661,44988
57934.47662,44984
57934.47663,44980
57934.47665,44976
57934.47666,44976
57934.47667,44972
57934.47668,44968
57934.47669,44964
57934.4767,44960
57934.47672,44960
57934.47673,44956
57934.47674,44952
57934.47675,44948
57934.47676,44948
57934.47677,44945
57934.47678,44941
57934.4768,44937
57934.47681,44933
57934.47682,44929
57934.47683,44925
57934.47684,44921
57934.47685,44917
57934.47687,44913
57934.47688,44909
57934.47689,44905
57934.4769,44901
57934.47691,44901
57934.47692,44893
57934.47694,44890
57934.47695,44890
57934.47696,44882
57934.47697,44882
57934.47698,44878
57934.47699,44874
57934.477,44870
57934.47702,44866
57934.47703,44862
57934.47704,44862
57934.47705,44858
57934.47706,44854
57934.47707,44850
57934.47709,44846
57934.4771,44842
57934.47711,44842
57934.47712,44839
57934.47713,44835
57934.47714,44835
57934.47716,44835
57934.47717,44827
57934.47718,44823
57934.47719,44819
57934.4772,44819
57934.47721,44815
57934.47722,44811
57934.47724,44807
57934.47725,44807
57934.47726,44803
57934.47727,44799
57934.47728,44799
57934.47729,44796
57934.47731,44792
57934.47732,44792
57934.47733,44788
57934.47734,44784
57934.47735,44784
57934.47736,44780
57934.47737,44780
57934.47739,44776
57934.4774,44772
57934.47741,44768
57934.47742,44764
57934.47743,44764
57934.47744,44760
57934.47746,44756
57934.47747,44756
57934.47748,44756
57934.47749,44749
57934.4775,44745
57934.47751,44741
57934.47753,44741
57934.47754,44733
57934.47755,44733
57934.47756,44729
57934.47757,44729
57934.47758,44729
57934.47759,44721
57934.47761,44721
57934.47762,44713
57934.47763,44713
57934.47764,44710
57934.47765,44706
57934.47766,44706
57934.47768,44702
57934.47769,44702
57934.4777,44694
57934.47771,44694
57934.47772,44690
57934.47773,44690
57934.47775,44682
57934.47776,44682
57934.47777,44678
57934.47778,44674
57934.47779,44671
57934.4778,44671
57934.47781,44671
57934.47783,44663
57934.47784,44659
57934.47785,44655
57934.47786,44651
57934.47787,44647
57934.47788,44647
57934.4779,44643
57934.47791,44639
57934.47792,44636
57934.47793,44636
57934.47794,44632
57934.47795,44628
57934.47797,44624
57934.47798,44624
57934.47799,44620
57934.478,44616
57934.47801,44612
57934.47802,44612
57934.47803,44608
57934.47805,44604
57934.47806,44601
57934.47807,44597
57934.47808,44593
57934.47809,44593
57934.4781,44589
57934.47812,44585
57934.47813,44581
57934.47814,44577
57934.47815,44577
57934.47816,44573
57934.47817,44569
57934.47819,44569
57934.4782,44566
57934.47821,44562
57934.47822,44558
57934.47823,44554
57934.47824,44550
57934.47825,44550
57934.47827,44546
57934.47828,44542
57934.47829,44538
57934.4783,44535
57934.47831,44535
57934.47832,44531
57934.47834,44527
57934.47835,44523
57934.47836,44523
57934.47837,44519
57934.47838,44515
57934.47839,44515
57934.47841,44511
57934.47842,44507
57934.47843,44504
57934.47844,44500
57934.47845,44500
57934.47846,44500
57934.47847,44492
57934.47849,44492
57934.4785,44488
57934.47851,44484
57934.47852,44480
57934.47853,44480
57934.47854,44476
57934.47856,44473
57934.47857,44469
57934.47858,44465
57934.47859,44461
57934.4786,44461
57934.47861,44457
57934.47862,44457
57934.47864,44453
57934.47865,44449
57934.47866,44449
57934.47867,44449
57934.47868,44442
57934.47869,44442
57934.47871,44438
57934.47872,44438
57934.47873,44434
57934.47874,44430
57934.47875,44430
57934.47876,44426
57934.47878,44426
57934.47879,44422
57934.4788,44422
57934.47881,44418
57934.47882,44418
57934.47883,44415
57934.47884,44415
57934.47886,44411
57934.47887,44407
57934.47888,44407
57934.47889,44403
57934.4789,44403
57934.47891,44399
57934.47893,44399
57934.47894,44395
57934.47895,44395
57934.47896,44391
57934.47897,44387
57934.47898,44387
57934.479,44384
57934.47901,44384
57934.47902,44380
57934.47903,44380
57934.47904,44376
57934.47905,44372
57934.47906,44372
57934.47908,44368
57934.47909,44368
57934.4791,44364
57934.47911,44364
57934.47912,44360
57934.47913,44360
57934.47915,44360
57934.47916,44357
57934.47917,44357
57934.47918,44357
57934.47919,44353
57934.4792,44353
57934.47922,44349
57934.47923,44349
57934.47924,44345
57934.47925,44345
57934.47926,44341
57934.47927,44341
57934.47928,44337
57934.4793,44337
